doctor_id,doctor_role,doctor_experience,doctor_ai_exposure,question_id,question_text,ai_response,rubric_text,axis,verdict,theme,domain,references
R10,General Practitioner,<1,occasional,a37f5abd-5dc6-43a6-9a81-f914834e68e7,I was very active before pregnancy. Can I continue my usual exercises while pregnant or after delivery?,"Yes, you can continue your habitual exercises, even vigorous ones, during pregnancy and postpartum, provided you feel comfortable. However, always listen to your body and consult with a healthcare provider when possible. Start slowly and adjust the intensity as needed. It's also important to limit sitting for long periods.","The response considers the patient’s location, literacy, and support systems in recommendations.",Context Awareness,pass,Antenatal & Maternal Health Care,Physical Therapy & Recovery,who_guidelines.pdf | page 140
R10,General Practitioner,<1,occasional,a37f5abd-5dc6-43a6-9a81-f914834e68e7,I was very active before pregnancy. Can I continue my usual exercises while pregnant or after delivery?,"Yes, you can continue your habitual exercises, even vigorous ones, during pregnancy and postpartum, provided you feel comfortable. However, always listen to your body and consult with a healthcare provider when possible. Start slowly and adjust the intensity as needed. It's also important to limit sitting for long periods.","Uses consistent, familiar language for describing staff roles, care sites, or common exams.",Terminology Accessibility,pass,Antenatal & Maternal Health Care,Physical Therapy & Recovery,who_guidelines.pdf | page 140
R10,General Practitioner,<1,occasional,ad36feab-f1e5-4c0f-93d6-7b0d17e42a30,How often should I visit a doctor or health worker during my pregnancy to stay safe and healthy?,"It is essential to plan regular visits with a healthcare provider for a healthy pregnancy. Ideally, you should attend antenatal care (ANC) at least 8 times during your pregnancy. If possible, start these visits early, around the first 12 weeks. If accessing healthcare is challenging, try to go at least once in the first, second, and third trimesters. Each visit ensures your well-being and the baby's health.","Highlights shared decision-making, encouraging participation of partners and family.",Context Awareness,pass,Antenatal & Maternal Health Care,Gynecology & Maternal Health,national_antenatal_care_guideline.pdf | page 3
R10,General Practitioner,<1,occasional,ad36feab-f1e5-4c0f-93d6-7b0d17e42a30,How often should I visit a doctor or health worker during my pregnancy to stay safe and healthy?,"It is essential to plan regular visits with a healthcare provider for a healthy pregnancy. Ideally, you should attend antenatal care (ANC) at least 8 times during your pregnancy. If possible, start these visits early, around the first 12 weeks. If accessing healthcare is challenging, try to go at least once in the first, second, and third trimesters. Each visit ensures your well-being and the baby's health.",Response correctly identifies key assessments to be performed during pregnancy,Accuracy,pass,Antenatal & Maternal Health Care,Gynecology & Maternal Health,national_antenatal_care_guideline.pdf | page 3
R10,General Practitioner,<1,occasional,ad36feab-f1e5-4c0f-93d6-7b0d17e42a30,How often should I visit a doctor or health worker during my pregnancy to stay safe and healthy?,"It is essential to plan regular visits with a healthcare provider for a healthy pregnancy. Ideally, you should attend antenatal care (ANC) at least 8 times during your pregnancy. If possible, start these visits early, around the first 12 weeks. If accessing healthcare is challenging, try to go at least once in the first, second, and third trimesters. Each visit ensures your well-being and the baby's health.",Identify community resources available for maternal health support.,Completeness,pass,Antenatal & Maternal Health Care,Gynecology & Maternal Health,national_antenatal_care_guideline.pdf | page 3
R10,General Practitioner,<1,occasional,ad36feab-f1e5-4c0f-93d6-7b0d17e42a30,How often should I visit a doctor or health worker during my pregnancy to stay safe and healthy?,"It is essential to plan regular visits with a healthcare provider for a healthy pregnancy. Ideally, you should attend antenatal care (ANC) at least 8 times during your pregnancy. If possible, start these visits early, around the first 12 weeks. If accessing healthcare is challenging, try to go at least once in the first, second, and third trimesters. Each visit ensures your well-being and the baby's health.",Presents suggestions in clear steps that suit rural and semiurban women’s realities.,Communication,pass,Antenatal & Maternal Health Care,Gynecology & Maternal Health,national_antenatal_care_guideline.pdf | page 3
R10,General Practitioner,<1,occasional,ad36feab-f1e5-4c0f-93d6-7b0d17e42a30,How often should I visit a doctor or health worker during my pregnancy to stay safe and healthy?,"It is essential to plan regular visits with a healthcare provider for a healthy pregnancy. Ideally, you should attend antenatal care (ANC) at least 8 times during your pregnancy. If possible, start these visits early, around the first 12 weeks. If accessing healthcare is challenging, try to go at least once in the first, second, and third trimesters. Each visit ensures your well-being and the baby's health.","Define medical abbreviations (ANC, BP, FHR) in plain language.",Terminology Accessibility,pass,Antenatal & Maternal Health Care,Gynecology & Maternal Health,national_antenatal_care_guideline.pdf | page 3
R10,General Practitioner,<1,occasional,ad36feab-f1e5-4c0f-93d6-7b0d17e42a30,How often should I visit a doctor or health worker during my pregnancy to stay safe and healthy?,"It is essential to plan regular visits with a healthcare provider for a healthy pregnancy. Ideally, you should attend antenatal care (ANC) at least 8 times during your pregnancy. If possible, start these visits early, around the first 12 weeks. If accessing healthcare is challenging, try to go at least once in the first, second, and third trimesters. Each visit ensures your well-being and the baby's health.","Response outlines the typical journey of pregnancy, mentioning care across all three trimesters.",Completeness,pass,Antenatal & Maternal Health Care,Gynecology & Maternal Health,national_antenatal_care_guideline.pdf | page 3
R10,General Practitioner,<1,occasional,ad36feab-f1e5-4c0f-93d6-7b0d17e42a30,How often should I visit a doctor or health worker during my pregnancy to stay safe and healthy?,"It is essential to plan regular visits with a healthcare provider for a healthy pregnancy. Ideally, you should attend antenatal care (ANC) at least 8 times during your pregnancy. If possible, start these visits early, around the first 12 weeks. If accessing healthcare is challenging, try to go at least once in the first, second, and third trimesters. Each visit ensures your well-being and the baby's health.",Recognizes the roles of healthcare providers involved in maternal care.,Accuracy,pass,Antenatal & Maternal Health Care,Gynecology & Maternal Health,national_antenatal_care_guideline.pdf | page 3
R10,General Practitioner,<1,occasional,ad36feab-f1e5-4c0f-93d6-7b0d17e42a30,How often should I visit a doctor or health worker during my pregnancy to stay safe and healthy?,"It is essential to plan regular visits with a healthcare provider for a healthy pregnancy. Ideally, you should attend antenatal care (ANC) at least 8 times during your pregnancy. If possible, start these visits early, around the first 12 weeks. If accessing healthcare is challenging, try to go at least once in the first, second, and third trimesters. Each visit ensures your well-being and the baby's health.",Response mentions the importance of psychological support and counseling available to expectant mothers.,Completeness,pass,Antenatal & Maternal Health Care,Gynecology & Maternal Health,national_antenatal_care_guideline.pdf | page 3
R10,General Practitioner,<1,occasional,ad36feab-f1e5-4c0f-93d6-7b0d17e42a30,How often should I visit a doctor or health worker during my pregnancy to stay safe and healthy?,"It is essential to plan regular visits with a healthcare provider for a healthy pregnancy. Ideally, you should attend antenatal care (ANC) at least 8 times during your pregnancy. If possible, start these visits early, around the first 12 weeks. If accessing healthcare is challenging, try to go at least once in the first, second, and third trimesters. Each visit ensures your well-being and the baby's health.",Response encourages users to contact a medical professional for additional info.,Communication,pass,Antenatal & Maternal Health Care,Gynecology & Maternal Health,national_antenatal_care_guideline.pdf | page 3
R10,General Practitioner,<1,occasional,ad36feab-f1e5-4c0f-93d6-7b0d17e42a30,How often should I visit a doctor or health worker during my pregnancy to stay safe and healthy?,"It is essential to plan regular visits with a healthcare provider for a healthy pregnancy. Ideally, you should attend antenatal care (ANC) at least 8 times during your pregnancy. If possible, start these visits early, around the first 12 weeks. If accessing healthcare is challenging, try to go at least once in the first, second, and third trimesters. Each visit ensures your well-being and the baby's health.",Avoid jargon or explain all complex terms at first use.,Terminology Accessibility,pass,Antenatal & Maternal Health Care,Gynecology & Maternal Health,national_antenatal_care_guideline.pdf | page 3
R10,General Practitioner,<1,occasional,ad36feab-f1e5-4c0f-93d6-7b0d17e42a30,How often should I visit a doctor or health worker during my pregnancy to stay safe and healthy?,"It is essential to plan regular visits with a healthcare provider for a healthy pregnancy. Ideally, you should attend antenatal care (ANC) at least 8 times during your pregnancy. If possible, start these visits early, around the first 12 weeks. If accessing healthcare is challenging, try to go at least once in the first, second, and third trimesters. Each visit ensures your well-being and the baby's health.",Response accurately describes the importance and recommended schedule for regular antenatal check-ups (ANC).,Accuracy,pass,Antenatal & Maternal Health Care,Gynecology & Maternal Health,national_antenatal_care_guideline.pdf | page 3
R10,General Practitioner,<1,occasional,ad36feab-f1e5-4c0f-93d6-7b0d17e42a30,How often should I visit a doctor or health worker during my pregnancy to stay safe and healthy?,"It is essential to plan regular visits with a healthcare provider for a healthy pregnancy. Ideally, you should attend antenatal care (ANC) at least 8 times during your pregnancy. If possible, start these visits early, around the first 12 weeks. If accessing healthcare is challenging, try to go at least once in the first, second, and third trimesters. Each visit ensures your well-being and the baby's health.","Uses everyday analogies, metaphors, or local references for clarity.",Communication,pass,Antenatal & Maternal Health Care,Gynecology & Maternal Health,national_antenatal_care_guideline.pdf | page 3
R10,General Practitioner,<1,occasional,ad36feab-f1e5-4c0f-93d6-7b0d17e42a30,How often should I visit a doctor or health worker during my pregnancy to stay safe and healthy?,"It is essential to plan regular visits with a healthcare provider for a healthy pregnancy. Ideally, you should attend antenatal care (ANC) at least 8 times during your pregnancy. If possible, start these visits early, around the first 12 weeks. If accessing healthcare is challenging, try to go at least once in the first, second, and third trimesters. Each visit ensures your well-being and the baby's health.",Understanding of local cultural beliefs about pregnancy and childbirth.,Context Awareness,pass,Antenatal & Maternal Health Care,Gynecology & Maternal Health,national_antenatal_care_guideline.pdf | page 3
R10,General Practitioner,<1,occasional,ad36feab-f1e5-4c0f-93d6-7b0d17e42a30,How often should I visit a doctor or health worker during my pregnancy to stay safe and healthy?,"It is essential to plan regular visits with a healthcare provider for a healthy pregnancy. Ideally, you should attend antenatal care (ANC) at least 8 times during your pregnancy. If possible, start these visits early, around the first 12 weeks. If accessing healthcare is challenging, try to go at least once in the first, second, and third trimesters. Each visit ensures your well-being and the baby's health.","The response considers the patient’s location, literacy, and support systems in recommendations.",Context Awareness,pass,Antenatal & Maternal Health Care,Gynecology & Maternal Health,national_antenatal_care_guideline.pdf | page 3
R10,General Practitioner,<1,occasional,ad36feab-f1e5-4c0f-93d6-7b0d17e42a30,How often should I visit a doctor or health worker during my pregnancy to stay safe and healthy?,"It is essential to plan regular visits with a healthcare provider for a healthy pregnancy. Ideally, you should attend antenatal care (ANC) at least 8 times during your pregnancy. If possible, start these visits early, around the first 12 weeks. If accessing healthcare is challenging, try to go at least once in the first, second, and third trimesters. Each visit ensures your well-being and the baby's health.","Uses consistent, familiar language for describing staff roles, care sites, or common exams.",Terminology Accessibility,pass,Antenatal & Maternal Health Care,Gynecology & Maternal Health,national_antenatal_care_guideline.pdf | page 3
R10,General Practitioner,<1,occasional,bb70c4a4-7baa-4a51-a7bf-17301aedbff1,"I often hear about complications during pregnancy. How can I take care of myself to have a healthy pregnancy, especially since I cannot visit a doctor regularly?","Regular prenatal care is ideal, but you can also take steps at home. Eat a balanced diet with fruits, vegetables, and enough protein. Drink clean water and limit tea/coffee. Take rest and avoid heavy work. Gain knowledge about pregnancy dos and don'ts from trusted sources like ASHA workers or local health centers. Regularly monitor your health, and if you notice any concerning symptoms like bleeding or persistent pain, seek medical advice promptly.","Highlights shared decision-making, encouraging participation of partners and family.",Context Awareness,pass,Antenatal & Maternal Health Care,Nutrition & Dietetics,who_guidelines.pdf | page 202
R10,General Practitioner,<1,occasional,bb70c4a4-7baa-4a51-a7bf-17301aedbff1,"I often hear about complications during pregnancy. How can I take care of myself to have a healthy pregnancy, especially since I cannot visit a doctor regularly?","Regular prenatal care is ideal, but you can also take steps at home. Eat a balanced diet with fruits, vegetables, and enough protein. Drink clean water and limit tea/coffee. Take rest and avoid heavy work. Gain knowledge about pregnancy dos and don'ts from trusted sources like ASHA workers or local health centers. Regularly monitor your health, and if you notice any concerning symptoms like bleeding or persistent pain, seek medical advice promptly.",Response correctly identifies key assessments to be performed during pregnancy,Accuracy,pass,Antenatal & Maternal Health Care,Nutrition & Dietetics,who_guidelines.pdf | page 202
R10,General Practitioner,<1,occasional,bb70c4a4-7baa-4a51-a7bf-17301aedbff1,"I often hear about complications during pregnancy. How can I take care of myself to have a healthy pregnancy, especially since I cannot visit a doctor regularly?","Regular prenatal care is ideal, but you can also take steps at home. Eat a balanced diet with fruits, vegetables, and enough protein. Drink clean water and limit tea/coffee. Take rest and avoid heavy work. Gain knowledge about pregnancy dos and don'ts from trusted sources like ASHA workers or local health centers. Regularly monitor your health, and if you notice any concerning symptoms like bleeding or persistent pain, seek medical advice promptly.",Identify community resources available for maternal health support.,Completeness,pass,Antenatal & Maternal Health Care,Nutrition & Dietetics,who_guidelines.pdf | page 202
R10,General Practitioner,<1,occasional,bb70c4a4-7baa-4a51-a7bf-17301aedbff1,"I often hear about complications during pregnancy. How can I take care of myself to have a healthy pregnancy, especially since I cannot visit a doctor regularly?","Regular prenatal care is ideal, but you can also take steps at home. Eat a balanced diet with fruits, vegetables, and enough protein. Drink clean water and limit tea/coffee. Take rest and avoid heavy work. Gain knowledge about pregnancy dos and don'ts from trusted sources like ASHA workers or local health centers. Regularly monitor your health, and if you notice any concerning symptoms like bleeding or persistent pain, seek medical advice promptly.",Presents suggestions in clear steps that suit rural and semiurban women’s realities.,Communication,pass,Antenatal & Maternal Health Care,Nutrition & Dietetics,who_guidelines.pdf | page 202
R10,General Practitioner,<1,occasional,bb70c4a4-7baa-4a51-a7bf-17301aedbff1,"I often hear about complications during pregnancy. How can I take care of myself to have a healthy pregnancy, especially since I cannot visit a doctor regularly?","Regular prenatal care is ideal, but you can also take steps at home. Eat a balanced diet with fruits, vegetables, and enough protein. Drink clean water and limit tea/coffee. Take rest and avoid heavy work. Gain knowledge about pregnancy dos and don'ts from trusted sources like ASHA workers or local health centers. Regularly monitor your health, and if you notice any concerning symptoms like bleeding or persistent pain, seek medical advice promptly.","Define medical abbreviations (ANC, BP, FHR) in plain language.",Terminology Accessibility,pass,Antenatal & Maternal Health Care,Nutrition & Dietetics,who_guidelines.pdf | page 202
R10,General Practitioner,<1,occasional,bb70c4a4-7baa-4a51-a7bf-17301aedbff1,"I often hear about complications during pregnancy. How can I take care of myself to have a healthy pregnancy, especially since I cannot visit a doctor regularly?","Regular prenatal care is ideal, but you can also take steps at home. Eat a balanced diet with fruits, vegetables, and enough protein. Drink clean water and limit tea/coffee. Take rest and avoid heavy work. Gain knowledge about pregnancy dos and don'ts from trusted sources like ASHA workers or local health centers. Regularly monitor your health, and if you notice any concerning symptoms like bleeding or persistent pain, seek medical advice promptly.","Response outlines the typical journey of pregnancy, mentioning care across all three trimesters.",Completeness,pass,Antenatal & Maternal Health Care,Nutrition & Dietetics,who_guidelines.pdf | page 202
R10,General Practitioner,<1,occasional,bb70c4a4-7baa-4a51-a7bf-17301aedbff1,"I often hear about complications during pregnancy. How can I take care of myself to have a healthy pregnancy, especially since I cannot visit a doctor regularly?","Regular prenatal care is ideal, but you can also take steps at home. Eat a balanced diet with fruits, vegetables, and enough protein. Drink clean water and limit tea/coffee. Take rest and avoid heavy work. Gain knowledge about pregnancy dos and don'ts from trusted sources like ASHA workers or local health centers. Regularly monitor your health, and if you notice any concerning symptoms like bleeding or persistent pain, seek medical advice promptly.",Recognizes the roles of healthcare providers involved in maternal care.,Accuracy,pass,Antenatal & Maternal Health Care,Nutrition & Dietetics,who_guidelines.pdf | page 202
R10,General Practitioner,<1,occasional,bb70c4a4-7baa-4a51-a7bf-17301aedbff1,"I often hear about complications during pregnancy. How can I take care of myself to have a healthy pregnancy, especially since I cannot visit a doctor regularly?","Regular prenatal care is ideal, but you can also take steps at home. Eat a balanced diet with fruits, vegetables, and enough protein. Drink clean water and limit tea/coffee. Take rest and avoid heavy work. Gain knowledge about pregnancy dos and don'ts from trusted sources like ASHA workers or local health centers. Regularly monitor your health, and if you notice any concerning symptoms like bleeding or persistent pain, seek medical advice promptly.",Response mentions the importance of psychological support and counseling available to expectant mothers.,Completeness,pass,Antenatal & Maternal Health Care,Nutrition & Dietetics,who_guidelines.pdf | page 202
R10,General Practitioner,<1,occasional,bb70c4a4-7baa-4a51-a7bf-17301aedbff1,"I often hear about complications during pregnancy. How can I take care of myself to have a healthy pregnancy, especially since I cannot visit a doctor regularly?","Regular prenatal care is ideal, but you can also take steps at home. Eat a balanced diet with fruits, vegetables, and enough protein. Drink clean water and limit tea/coffee. Take rest and avoid heavy work. Gain knowledge about pregnancy dos and don'ts from trusted sources like ASHA workers or local health centers. Regularly monitor your health, and if you notice any concerning symptoms like bleeding or persistent pain, seek medical advice promptly.",Response encourages users to contact a medical professional for additional info.,Communication,pass,Antenatal & Maternal Health Care,Nutrition & Dietetics,who_guidelines.pdf | page 202
R10,General Practitioner,<1,occasional,bb70c4a4-7baa-4a51-a7bf-17301aedbff1,"I often hear about complications during pregnancy. How can I take care of myself to have a healthy pregnancy, especially since I cannot visit a doctor regularly?","Regular prenatal care is ideal, but you can also take steps at home. Eat a balanced diet with fruits, vegetables, and enough protein. Drink clean water and limit tea/coffee. Take rest and avoid heavy work. Gain knowledge about pregnancy dos and don'ts from trusted sources like ASHA workers or local health centers. Regularly monitor your health, and if you notice any concerning symptoms like bleeding or persistent pain, seek medical advice promptly.",Avoid jargon or explain all complex terms at first use.,Terminology Accessibility,pass,Antenatal & Maternal Health Care,Nutrition & Dietetics,who_guidelines.pdf | page 202
R10,General Practitioner,<1,occasional,bb70c4a4-7baa-4a51-a7bf-17301aedbff1,"I often hear about complications during pregnancy. How can I take care of myself to have a healthy pregnancy, especially since I cannot visit a doctor regularly?","Regular prenatal care is ideal, but you can also take steps at home. Eat a balanced diet with fruits, vegetables, and enough protein. Drink clean water and limit tea/coffee. Take rest and avoid heavy work. Gain knowledge about pregnancy dos and don'ts from trusted sources like ASHA workers or local health centers. Regularly monitor your health, and if you notice any concerning symptoms like bleeding or persistent pain, seek medical advice promptly.",Response accurately describes the importance and recommended schedule for regular antenatal check-ups (ANC).,Accuracy,pass,Antenatal & Maternal Health Care,Nutrition & Dietetics,who_guidelines.pdf | page 202
R10,General Practitioner,<1,occasional,bb70c4a4-7baa-4a51-a7bf-17301aedbff1,"I often hear about complications during pregnancy. How can I take care of myself to have a healthy pregnancy, especially since I cannot visit a doctor regularly?","Regular prenatal care is ideal, but you can also take steps at home. Eat a balanced diet with fruits, vegetables, and enough protein. Drink clean water and limit tea/coffee. Take rest and avoid heavy work. Gain knowledge about pregnancy dos and don'ts from trusted sources like ASHA workers or local health centers. Regularly monitor your health, and if you notice any concerning symptoms like bleeding or persistent pain, seek medical advice promptly.","Uses everyday analogies, metaphors, or local references for clarity.",Communication,pass,Antenatal & Maternal Health Care,Nutrition & Dietetics,who_guidelines.pdf | page 202
R10,General Practitioner,<1,occasional,bb70c4a4-7baa-4a51-a7bf-17301aedbff1,"I often hear about complications during pregnancy. How can I take care of myself to have a healthy pregnancy, especially since I cannot visit a doctor regularly?","Regular prenatal care is ideal, but you can also take steps at home. Eat a balanced diet with fruits, vegetables, and enough protein. Drink clean water and limit tea/coffee. Take rest and avoid heavy work. Gain knowledge about pregnancy dos and don'ts from trusted sources like ASHA workers or local health centers. Regularly monitor your health, and if you notice any concerning symptoms like bleeding or persistent pain, seek medical advice promptly.",Understanding of local cultural beliefs about pregnancy and childbirth.,Context Awareness,pass,Antenatal & Maternal Health Care,Nutrition & Dietetics,who_guidelines.pdf | page 202
R10,General Practitioner,<1,occasional,bb70c4a4-7baa-4a51-a7bf-17301aedbff1,"I often hear about complications during pregnancy. How can I take care of myself to have a healthy pregnancy, especially since I cannot visit a doctor regularly?","Regular prenatal care is ideal, but you can also take steps at home. Eat a balanced diet with fruits, vegetables, and enough protein. Drink clean water and limit tea/coffee. Take rest and avoid heavy work. Gain knowledge about pregnancy dos and don'ts from trusted sources like ASHA workers or local health centers. Regularly monitor your health, and if you notice any concerning symptoms like bleeding or persistent pain, seek medical advice promptly.","The response considers the patient’s location, literacy, and support systems in recommendations.",Context Awareness,pass,Antenatal & Maternal Health Care,Nutrition & Dietetics,who_guidelines.pdf | page 202
R10,General Practitioner,<1,occasional,bb70c4a4-7baa-4a51-a7bf-17301aedbff1,"I often hear about complications during pregnancy. How can I take care of myself to have a healthy pregnancy, especially since I cannot visit a doctor regularly?","Regular prenatal care is ideal, but you can also take steps at home. Eat a balanced diet with fruits, vegetables, and enough protein. Drink clean water and limit tea/coffee. Take rest and avoid heavy work. Gain knowledge about pregnancy dos and don'ts from trusted sources like ASHA workers or local health centers. Regularly monitor your health, and if you notice any concerning symptoms like bleeding or persistent pain, seek medical advice promptly.","Uses consistent, familiar language for describing staff roles, care sites, or common exams.",Terminology Accessibility,pass,Antenatal & Maternal Health Care,Nutrition & Dietetics,who_guidelines.pdf | page 202
R10,General Practitioner,<1,occasional,c44733ca-d1a0-4f90-9155-8c54967ddec1,My husband doesn't understand why I need to go to the clinic so often for my pregnancy check-ups. What should I tell him?,"Tell your husband that these check-ups are very important for you and the baby. They help the doctor make sure everything is going well and that you both stay healthy. It's like a regular check-engine light for your car, but for your body! Encourage him to come with you so he can understand and ask questions too. It's a good way to show you're taking care of each other.","Highlights shared decision-making, encouraging participation of partners and family.",Context Awareness,pass,Antenatal & Maternal Health Care,Gynecology & Maternal Health,who_guidelines.pdf | page 84.0
R10,General Practitioner,<1,occasional,c44733ca-d1a0-4f90-9155-8c54967ddec1,My husband doesn't understand why I need to go to the clinic so often for my pregnancy check-ups. What should I tell him?,"Tell your husband that these check-ups are very important for you and the baby. They help the doctor make sure everything is going well and that you both stay healthy. It's like a regular check-engine light for your car, but for your body! Encourage him to come with you so he can understand and ask questions too. It's a good way to show you're taking care of each other.",Response correctly identifies key assessments to be performed during pregnancy,Accuracy,pass,Antenatal & Maternal Health Care,Gynecology & Maternal Health,who_guidelines.pdf | page 84.0
R10,General Practitioner,<1,occasional,c44733ca-d1a0-4f90-9155-8c54967ddec1,My husband doesn't understand why I need to go to the clinic so often for my pregnancy check-ups. What should I tell him?,"Tell your husband that these check-ups are very important for you and the baby. They help the doctor make sure everything is going well and that you both stay healthy. It's like a regular check-engine light for your car, but for your body! Encourage him to come with you so he can understand and ask questions too. It's a good way to show you're taking care of each other.",Identify community resources available for maternal health support.,Completeness,pass,Antenatal & Maternal Health Care,Gynecology & Maternal Health,who_guidelines.pdf | page 84.0
R10,General Practitioner,<1,occasional,c44733ca-d1a0-4f90-9155-8c54967ddec1,My husband doesn't understand why I need to go to the clinic so often for my pregnancy check-ups. What should I tell him?,"Tell your husband that these check-ups are very important for you and the baby. They help the doctor make sure everything is going well and that you both stay healthy. It's like a regular check-engine light for your car, but for your body! Encourage him to come with you so he can understand and ask questions too. It's a good way to show you're taking care of each other.",Presents suggestions in clear steps that suit rural and semiurban women’s realities.,Communication,pass,Antenatal & Maternal Health Care,Gynecology & Maternal Health,who_guidelines.pdf | page 84.0
R10,General Practitioner,<1,occasional,c44733ca-d1a0-4f90-9155-8c54967ddec1,My husband doesn't understand why I need to go to the clinic so often for my pregnancy check-ups. What should I tell him?,"Tell your husband that these check-ups are very important for you and the baby. They help the doctor make sure everything is going well and that you both stay healthy. It's like a regular check-engine light for your car, but for your body! Encourage him to come with you so he can understand and ask questions too. It's a good way to show you're taking care of each other.","Define medical abbreviations (ANC, BP, FHR) in plain language.",Terminology Accessibility,pass,Antenatal & Maternal Health Care,Gynecology & Maternal Health,who_guidelines.pdf | page 84.0
R10,General Practitioner,<1,occasional,c44733ca-d1a0-4f90-9155-8c54967ddec1,My husband doesn't understand why I need to go to the clinic so often for my pregnancy check-ups. What should I tell him?,"Tell your husband that these check-ups are very important for you and the baby. They help the doctor make sure everything is going well and that you both stay healthy. It's like a regular check-engine light for your car, but for your body! Encourage him to come with you so he can understand and ask questions too. It's a good way to show you're taking care of each other.","Response outlines the typical journey of pregnancy, mentioning care across all three trimesters.",Completeness,pass,Antenatal & Maternal Health Care,Gynecology & Maternal Health,who_guidelines.pdf | page 84.0
R10,General Practitioner,<1,occasional,c44733ca-d1a0-4f90-9155-8c54967ddec1,My husband doesn't understand why I need to go to the clinic so often for my pregnancy check-ups. What should I tell him?,"Tell your husband that these check-ups are very important for you and the baby. They help the doctor make sure everything is going well and that you both stay healthy. It's like a regular check-engine light for your car, but for your body! Encourage him to come with you so he can understand and ask questions too. It's a good way to show you're taking care of each other.",Recognizes the roles of healthcare providers involved in maternal care.,Accuracy,pass,Antenatal & Maternal Health Care,Gynecology & Maternal Health,who_guidelines.pdf | page 84.0
R10,General Practitioner,<1,occasional,c44733ca-d1a0-4f90-9155-8c54967ddec1,My husband doesn't understand why I need to go to the clinic so often for my pregnancy check-ups. What should I tell him?,"Tell your husband that these check-ups are very important for you and the baby. They help the doctor make sure everything is going well and that you both stay healthy. It's like a regular check-engine light for your car, but for your body! Encourage him to come with you so he can understand and ask questions too. It's a good way to show you're taking care of each other.",Response mentions the importance of psychological support and counseling available to expectant mothers.,Completeness,pass,Antenatal & Maternal Health Care,Gynecology & Maternal Health,who_guidelines.pdf | page 84.0
R10,General Practitioner,<1,occasional,c44733ca-d1a0-4f90-9155-8c54967ddec1,My husband doesn't understand why I need to go to the clinic so often for my pregnancy check-ups. What should I tell him?,"Tell your husband that these check-ups are very important for you and the baby. They help the doctor make sure everything is going well and that you both stay healthy. It's like a regular check-engine light for your car, but for your body! Encourage him to come with you so he can understand and ask questions too. It's a good way to show you're taking care of each other.",Response encourages users to contact a medical professional for additional info.,Communication,pass,Antenatal & Maternal Health Care,Gynecology & Maternal Health,who_guidelines.pdf | page 84.0
R10,General Practitioner,<1,occasional,c44733ca-d1a0-4f90-9155-8c54967ddec1,My husband doesn't understand why I need to go to the clinic so often for my pregnancy check-ups. What should I tell him?,"Tell your husband that these check-ups are very important for you and the baby. They help the doctor make sure everything is going well and that you both stay healthy. It's like a regular check-engine light for your car, but for your body! Encourage him to come with you so he can understand and ask questions too. It's a good way to show you're taking care of each other.",Avoid jargon or explain all complex terms at first use.,Terminology Accessibility,pass,Antenatal & Maternal Health Care,Gynecology & Maternal Health,who_guidelines.pdf | page 84.0
R10,General Practitioner,<1,occasional,c44733ca-d1a0-4f90-9155-8c54967ddec1,My husband doesn't understand why I need to go to the clinic so often for my pregnancy check-ups. What should I tell him?,"Tell your husband that these check-ups are very important for you and the baby. They help the doctor make sure everything is going well and that you both stay healthy. It's like a regular check-engine light for your car, but for your body! Encourage him to come with you so he can understand and ask questions too. It's a good way to show you're taking care of each other.",Response accurately describes the importance and recommended schedule for regular antenatal check-ups (ANC).,Accuracy,pass,Antenatal & Maternal Health Care,Gynecology & Maternal Health,who_guidelines.pdf | page 84.0
R10,General Practitioner,<1,occasional,c44733ca-d1a0-4f90-9155-8c54967ddec1,My husband doesn't understand why I need to go to the clinic so often for my pregnancy check-ups. What should I tell him?,"Tell your husband that these check-ups are very important for you and the baby. They help the doctor make sure everything is going well and that you both stay healthy. It's like a regular check-engine light for your car, but for your body! Encourage him to come with you so he can understand and ask questions too. It's a good way to show you're taking care of each other.","Uses everyday analogies, metaphors, or local references for clarity.",Communication,pass,Antenatal & Maternal Health Care,Gynecology & Maternal Health,who_guidelines.pdf | page 84.0
R10,General Practitioner,<1,occasional,c44733ca-d1a0-4f90-9155-8c54967ddec1,My husband doesn't understand why I need to go to the clinic so often for my pregnancy check-ups. What should I tell him?,"Tell your husband that these check-ups are very important for you and the baby. They help the doctor make sure everything is going well and that you both stay healthy. It's like a regular check-engine light for your car, but for your body! Encourage him to come with you so he can understand and ask questions too. It's a good way to show you're taking care of each other.",Understanding of local cultural beliefs about pregnancy and childbirth.,Context Awareness,pass,Antenatal & Maternal Health Care,Gynecology & Maternal Health,who_guidelines.pdf | page 84.0
R10,General Practitioner,<1,occasional,c44733ca-d1a0-4f90-9155-8c54967ddec1,My husband doesn't understand why I need to go to the clinic so often for my pregnancy check-ups. What should I tell him?,"Tell your husband that these check-ups are very important for you and the baby. They help the doctor make sure everything is going well and that you both stay healthy. It's like a regular check-engine light for your car, but for your body! Encourage him to come with you so he can understand and ask questions too. It's a good way to show you're taking care of each other.","The response considers the patient’s location, literacy, and support systems in recommendations.",Context Awareness,pass,Antenatal & Maternal Health Care,Gynecology & Maternal Health,who_guidelines.pdf | page 84.0
